sale_id,date,store_id,product_id,units_sold,revenue
SALE-20260510-S003-P015,2026-05-10,S003,P015,2,390.24
SALE-20260510-S003-P016,2026-05-10,S003,P016,10,2641.7
SALE-20260510-S003-P017,2026-05-10,S003,P017,4,2013.96
SALE-20260510-S003-P018,2026-05-10,S003,P018,16,5883.2
SALE-20260510-S003-P019,2026-05-10,S003,P019,4,3233.08
SALE-20260510-S003-P020,2026-05-10,S003,P020,10,6441.1
SALE-20260510-S003-P021,2026-05-10,S003,P021,6,1184.82
SALE-20260510-S003-P022,2026-05-10,S003,P022,5,3642.7
SALE-20260510-S003-P023,2026-05-10,S003,P023,7,5597.9
SALE-20260510-S003-P024,2026-05-10,S003,P024,1,149.4
SALE-20260510-S003-P025,2026-05-10,S003,P025,2,1380.94
SALE-20260510-S003-P026,2026-05-10,S003,P026,15,12298.2
SALE-20260510-S003-P027,2026-05-10,S003,P027,14,8251.32
SALE-20260510-S003-P028,2026-05-10,S003,P028,1,55.67
SALE-20260510-S003-P029,2026-05-10,S003,P029,11,2586.43
SALE-20260510-S003-P030,2026-05-10,S003,P030,2,461.32
SALE-20260510-S003-P031,2026-05-10,S003,P031,16,4662.72
SALE-20260510-S003-P032,2026-05-10,S003,P032,5,3133.0
SALE-20260510-S003-P033,2026-05-10,S003,P033,8,5399.28
SALE-20260510-S003-P034,2026-05-10,S003,P034,5,846.95
SALE-20260510-S003-P035,2026-05-10,S003,P035,13,1593.54
SALE-20260510-S003-P036,2026-05-10,S003,P036,6,1124.34
SALE-20260510-S003-P037,2026-05-10,S003,P037,15,2810.25
SALE-20260510-S003-P038,2026-05-10,S003,P038,5,1934.15
SALE-20260510-S003-P039,2026-05-10,S003,P039,1,634.1
SALE-20260510-S003-P040,2026-05-10,S003,P040,11,1771.55
SALE-20260510-S003-P041,2026-05-10,S003,P041,8,7875.12
SALE-20260510-S003-P042,2026-05-10,S003,P042,13,13890.37
SALE-20260510-S003-P043,2026-05-10,S003,P043,11,8080.16
SALE-20260510-S003-P044,2026-05-10,S003,P044,4,539.8
SALE-20260510-S003-P045,2026-05-10,S003,P045,10,4456.5
SALE-20260510-S003-P046,2026-05-10,S003,P046,4,2223.72
SALE-20260510-S003-P047,2026-05-10,S003,P047,8,7543.92
SALE-20260510-S003-P048,2026-05-10,S003,P048,7,3316.46
SALE-20260510-S003-P049,2026-05-10,S003,P049,17,10789.22
SALE-20260511-S001-P001,2026-05-11,S001,P001,8,6310.88
SALE-20260511-S001-P002,2026-05-11,S001,P002,5,3245.75
SALE-20260511-S001-P003,2026-05-11,S001,P003,3,3212.61
SALE-20260511-S001-P004,2026-05-11,S001,P004,6,912.9
SALE-20260511-S001-P005,2026-05-11,S001,P005,12,5290.8
SALE-20260511-S001-P006,2026-05-11,S001,P006,2,1675.98
SALE-20260511-S001-P007,2026-05-11,S001,P007,19,4883.38
SALE-20260511-S001-P008,2026-05-11,S001,P008,10,8841.5
SALE-20260511-S001-P009,2026-05-11,S001,P009,6,4537.14
SALE-20260511-S001-P010,2026-05-11,S001,P010,8,7893.6
SALE-20260511-S001-P011,2026-05-11,S001,P011,3,656.7
SALE-20260511-S001-P012,2026-05-11,S001,P012,18,3398.94
SALE-20260511-S001-P013,2026-05-11,S001,P013,9,7783.92
SALE-20260511-S001-P014,2026-05-11,S001,P014,8,3151.28
SALE-20260511-S001-P015,2026-05-11,S001,P015,1,195.12
SALE-20260511-S001-P016,2026-05-11,S001,P016,11,2905.87
SALE-20260511-S001-P017,2026-05-11,S001,P017,3,1510.47
SALE-20260511-S001-P018,2026-05-11,S001,P018,11,4044.7
SALE-20260511-S001-P019,2026-05-11,S001,P019,9,7274.43
SALE-20260511-S001-P020,2026-05-11,S001,P020,11,7085.21
SALE-20260511-S001-P021,2026-05-11,S001,P021,2,394.94
SALE-20260511-S001-P022,2026-05-11,S001,P022,9,6556.86
SALE-20260511-S001-P023,2026-05-11,S001,P023,13,10396.1
SALE-20260511-S001-P024,2026-05-11,S001,P024,9,1344.6
SALE-20260511-S001-P025,2026-05-11,S001,P025,4,2761.88
SALE-20260511-S001-P026,2026-05-11,S001,P026,19,15577.72
SALE-20260511-S001-P027,2026-05-11,S001,P027,19,11198.22
SALE-20260511-S001-P028,2026-05-11,S001,P028,8,445.36
SALE-20260511-S001-P029,2026-05-11,S001,P029,9,2116.17
SALE-20260511-S001-P030,2026-05-11,S001,P030,4,922.64
SALE-20260511-S001-P031,2026-05-11,S001,P031,11,3205.62
SALE-20260511-S001-P032,2026-05-11,S001,P032,9,5639.4
SALE-20260511-S001-P033,2026-05-11,S001,P033,14,9448.74
SALE-20260511-S001-P034,2026-05-11,S001,P034,14,2371.46
SALE-20260511-S001-P035,2026-05-11,S001,P035,12,1470.96
SALE-20260511-S001-P036,2026-05-11,S001,P036,4,749.56
SALE-20260511-S001-P037,2026-05-11,S001,P037,14,2622.9
SALE-20260511-S001-P038,2026-05-11,S001,P038,8,3094.64
SALE-20260511-S001-P039,2026-05-11,S001,P039,3,1902.3
SALE-20260511-S001-P040,2026-05-11,S001,P040,7,1127.35
SALE-20260511-S001-P041,2026-05-11,S001,P041,7,6890.73
SALE-20260511-S001-P042,2026-05-11,S001,P042,20,21369.8
SALE-20260511-S001-P043,2026-05-11,S001,P043,11,8080.16
SALE-20260511-S001-P044,2026-05-11,S001,P044,6,809.7
SALE-20260511-S001-P045,2026-05-11,S001,P045,14,6239.1
SALE-20260511-S001-P046,2026-05-11,S001,P046,3,1667.79
SALE-20260511-S001-P047,2026-05-11,S001,P047,13,12258.87
SALE-20260511-S001-P048,2026-05-11,S001,P048,6,2842.68
SALE-20260511-S001-P049,2026-05-11,S001,P049,14,8885.24
SALE-20260511-S001-P050,2026-05-11,S001,P050,3,1171.14
SALE-20260511-S002-P001,2026-05-11,S002,P001,6,4733.16
SALE-20260511-S002-P002,2026-05-11,S002,P002,9,5842.35
SALE-20260511-S002-P003,2026-05-11,S002,P003,9,9637.83
SALE-20260511-S002-P004,2026-05-11,S002,P004,0,0.0
SALE-20260511-S002-P005,2026-05-11,S002,P005,7,3086.3
SALE-20260511-S002-P006,2026-05-11,S002,P006,4,3351.96
SALE-20260511-S002-P007,2026-05-11,S002,P007,0,0.0
SALE-20260511-S002-P008,2026-05-11,S002,P008,17,15030.55
SALE-20260511-S002-P009,2026-05-11,S002,P009,3,2268.57
SALE-20260511-S002-P010,2026-05-11,S002,P010,13,12827.1
SALE-20260511-S002-P011,2026-05-11,S002,P011,3,656.7
SALE-20260511-S002-P012,2026-05-11,S002,P012,22,4154.26
SALE-20260511-S002-P013,2026-05-11,S002,P013,13,11243.44
SALE-20260511-S002-P014,2026-05-11,S002,P014,15,5908.65
SALE-20260511-S002-P015,2026-05-11,S002,P015,5,975.6
SALE-20260511-S002-P016,2026-05-11,S002,P016,10,2641.7
SALE-20260511-S002-P017,2026-05-11,S002,P017,8,4027.92
SALE-20260511-S002-P018,2026-05-11,S002,P018,20,7354.0
SALE-20260511-S002-P019,2026-05-11,S002,P019,11,8890.97
SALE-20260511-S002-P020,2026-05-11,S002,P020,10,6441.1
SALE-20260511-S002-P021,2026-05-11,S002,P021,10,1974.7
SALE-20260511-S002-P022,2026-05-11,S002,P022,6,4371.24
SALE-20260511-S002-P023,2026-05-11,S002,P023,11,8796.7
SALE-20260511-S002-P024,2026-05-11,S002,P024,6,896.4
SALE-20260511-S002-P025,2026-05-11,S002,P025,1,690.47
SALE-20260511-S002-P026,2026-05-11,S002,P026,17,13937.96
SALE-20260511-S002-P027,2026-05-11,S002,P027,18,10608.84
SALE-20260511-S002-P028,2026-05-11,S002,P028,2,111.34
SALE-20260511-S002-P029,2026-05-11,S002,P029,7,1645.91
SALE-20260511-S002-P030,2026-05-11,S002,P030,6,1383.96
SALE-20260511-S002-P031,2026-05-11,S002,P031,15,4371.3
SALE-20260511-S002-P032,2026-05-11,S002,P032,7,4386.2
SALE-20260511-S002-P033,2026-05-11,S002,P033,20,13498.2
SALE-20260511-S002-P034,2026-05-11,S002,P034,17,2879.63
SALE-20260511-S002-P035,2026-05-11,S002,P035,16,1961.28
SALE-20260511-S002-P036,2026-05-11,S002,P036,2,374.78
SALE-20260511-S002-P037,2026-05-11,S002,P037,23,4309.05
SALE-20260511-S002-P038,2026-05-11,S002,P038,3,1160.49
SALE-20260511-S002-P039,2026-05-11,S002,P039,1,634.1
SALE-20260511-S002-P040,2026-05-11,S002,P040,13,2093.65
SALE-20260511-S002-P041,2026-05-11,S002,P041,10,9843.9
SALE-20260511-S002-P042,2026-05-11,S002,P042,13,13890.37
SALE-20260511-S002-P043,2026-05-11,S002,P043,21,15425.76
SALE-20260511-S002-P044,2026-05-11,S002,P044,8,1079.6
SALE-20260511-S002-P045,2026-05-11,S002,P045,26,11586.9
SALE-20260511-S002-P046,2026-05-11,S002,P046,2,1111.86
SALE-20260511-S002-P047,2026-05-11,S002,P047,6,5657.94
SALE-20260511-S002-P048,2026-05-11,S002,P048,5,2368.9
SALE-20260511-S002-P049,2026-05-11,S002,P049,18,11423.88
SALE-20260511-S002-P050,2026-05-11,S002,P050,9,3513.42
SALE-20260511-S003-P001,2026-05-11,S003,P001,4,3155.44
SALE-20260511-S003-P002,2026-05-11,S003,P002,7,4544.05
SALE-20260511-S003-P003,2026-05-11,S003,P003,4,4283.48
SALE-20260511-S003-P004,2026-05-11,S003,P004,4,608.6
SALE-20260511-S003-P005,2026-05-11,S003,P005,9,3968.1
SALE-20260511-S003-P006,2026-05-11,S003,P006,3,2513.97
SALE-20260511-S003-P007,2026-05-11,S003,P007,9,2313.18
SALE-20260511-S003-P008,2026-05-11,S003,P008,10,8841.5
SALE-20260511-S003-P009,2026-05-11,S003,P009,5,3780.95
SALE-20260511-S003-P010,2026-05-11,S003,P010,13,12827.1
SALE-20260511-S003-P011,2026-05-11,S003,P011,3,656.7
SALE-20260511-S003-P012,2026-05-11,S003,P012,14,2643.62
SALE-20260511-S003-P013,2026-05-11,S003,P013,7,6054.16
SALE-20260511-S003-P014,2026-05-11,S003,P014,10,3939.1
SALE-20260511-S003-P015,2026-05-11,S003,P015,2,390.24
SALE-20260511-S003-P016,2026-05-11,S003,P016,10,2641.7
SALE-20260511-S003-P017,2026-05-11,S003,P017,13,6545.37
SALE-20260511-S003-P018,2026-05-11,S003,P018,7,2573.9
SALE-20260511-S003-P019,2026-05-11,S003,P019,10,8082.7
SALE-20260511-S003-P020,2026-05-11,S003,P020,9,5796.99
SALE-20260511-S003-P021,2026-05-11,S003,P021,3,592.41
SALE-20260511-S003-P022,2026-05-11,S003,P022,4,2914.16
SALE-20260511-S003-P023,2026-05-11,S003,P023,9,7197.3
SALE-20260511-S003-P024,2026-05-11,S003,P024,5,747.0
SALE-20260511-S003-P025,2026-05-11,S003,P025,5,3452.35
SALE-20260511-S003-P026,2026-05-11,S003,P026,10,8198.8
SALE-20260511-S003-P027,2026-05-11,S003,P027,8,4715.04
SALE-20260511-S003-P028,2026-05-11,S003,P028,1,55.67
SALE-20260511-S003-P029,2026-05-11,S003,P029,9,2116.17
SALE-20260511-S003-P030,2026-05-11,S003,P030,1,230.66
SALE-20260511-S003-P031,2026-05-11,S003,P031,8,2331.36
SALE-20260511-S003-P032,2026-05-11,S003,P032,5,3133.0
SALE-20260511-S003-P033,2026-05-11,S003,P033,6,4049.46
SALE-20260511-S003-P034,2026-05-11,S003,P034,11,1863.29
SALE-20260511-S003-P035,2026-05-11,S003,P035,12,1470.96
SALE-20260511-S003-P036,2026-05-11,S003,P036,1,187.39
SALE-20260511-S003-P037,2026-05-11,S003,P037,18,3372.3
SALE-20260511-S003-P038,2026-05-11,S003,P038,2,773.66
SALE-20260511-S003-P039,2026-05-11,S003,P039,0,0.0
SALE-20260511-S003-P040,2026-05-11,S003,P040,6,966.3
SALE-20260511-S003-P041,2026-05-11,S003,P041,3,2953.17
SALE-20260511-S003-P042,2026-05-11,S003,P042,10,10684.9
SALE-20260511-S003-P043,2026-05-11,S003,P043,13,9549.28
SALE-20260511-S003-P044,2026-05-11,S003,P044,6,809.7
SALE-20260511-S003-P045,2026-05-11,S003,P045,13,5793.45
SALE-20260511-S003-P046,2026-05-11,S003,P046,3,1667.79
SALE-20260511-S003-P047,2026-05-11,S003,P047,8,7543.92
SALE-20260511-S003-P048,2026-05-11,S003,P048,7,3316.46
SALE-20260511-S003-P049,2026-05-11,S003,P049,16,10154.56
SALE-20260512-S001-P001,2026-05-12,S001,P001,5,3944.3
SALE-20260512-S001-P002,2026-05-12,S001,P002,6,3894.9
SALE-20260512-S001-P003,2026-05-12,S001,P003,8,8566.96
SALE-20260512-S001-P004,2026-05-12,S001,P004,2,304.3
SALE-20260512-S001-P005,2026-05-12,S001,P005,6,2645.4
SALE-20260512-S001-P006,2026-05-12,S001,P006,5,4189.95
SALE-20260512-S001-P007,2026-05-12,S001,P007,14,3598.28
SALE-20260512-S001-P008,2026-05-12,S001,P008,6,5304.9
SALE-20260512-S001-P009,2026-05-12,S001,P009,1,756.19
SALE-20260512-S001-P010,2026-05-12,S001,P010,9,8880.3
SALE-20260512-S001-P011,2026-05-12,S001,P011,0,0.0
SALE-20260512-S001-P012,2026-05-12,S001,P012,12,2265.96
SALE-20260512-S001-P013,2026-05-12,S001,P013,11,9513.68
SALE-20260512-S001-P014,2026-05-12,S001,P014,9,3545.19
SALE-20260512-S001-P015,2026-05-12,S001,P015,3,585.36
SALE-20260512-S001-P016,2026-05-12,S001,P016,9,2377.53
SALE-20260512-S001-P017,2026-05-12,S001,P017,3,1510.47
SALE-20260512-S001-P018,2026-05-12,S001,P018,12,4412.4
SALE-20260512-S001-P019,2026-05-12,S001,P019,12,9699.24
SALE-20260512-S001-P020,2026-05-12,S001,P020,5,3220.55
SALE-20260512-S001-P021,2026-05-12,S001,P021,2,394.94
SALE-20260512-S001-P022,2026-05-12,S001,P022,11,8013.94
SALE-20260512-S001-P023,2026-05-12,S001,P023,7,5597.9
SALE-20260512-S001-P024,2026-05-12,S001,P024,9,1344.6
SALE-20260512-S001-P025,2026-05-12,S001,P025,1,690.47
SALE-20260512-S001-P026,2026-05-12,S001,P026,7,5739.16
SALE-20260512-S001-P027,2026-05-12,S001,P027,9,5304.42
SALE-20260512-S001-P028,2026-05-12,S001,P028,1,55.67
SALE-20260512-S001-P029,2026-05-12,S001,P029,9,2116.17
SALE-20260512-S001-P030,2026-05-12,S001,P030,1,230.66
SALE-20260512-S001-P031,2026-05-12,S001,P031,14,4079.88
SALE-20260512-S001-P032,2026-05-12,S001,P032,5,3133.0
SALE-20260512-S001-P033,2026-05-12,S001,P033,8,5399.28
SALE-20260512-S001-P034,2026-05-12,S001,P034,12,2032.68
SALE-20260512-S001-P035,2026-05-12,S001,P035,8,980.64
SALE-20260512-S001-P036,2026-05-12,S001,P036,5,936.95
SALE-20260512-S001-P037,2026-05-12,S001,P037,14,2622.9
SALE-20260512-S001-P038,2026-05-12,S001,P038,5,1934.15
SALE-20260512-S001-P039,2026-05-12,S001,P039,3,1902.3
SALE-20260512-S001-P040,2026-05-12,S001,P040,12,1932.6
SALE-20260512-S001-P041,2026-05-12,S001,P041,14,13781.46
SALE-20260512-S001-P042,2026-05-12,S001,P042,14,14958.86
SALE-20260512-S001-P043,2026-05-12,S001,P043,15,11018.4
SALE-20260512-S001-P044,2026-05-12,S001,P044,3,404.85
SALE-20260512-S001-P045,2026-05-12,S001,P045,16,7130.4
SALE-20260512-S001-P046,2026-05-12,S001,P046,12,6671.16
SALE-20260512-S001-P047,2026-05-12,S001,P047,8,7543.92
SALE-20260512-S001-P048,2026-05-12,S001,P048,3,1421.34
SALE-20260512-S001-P049,2026-05-12,S001,P049,10,6346.6
SALE-20260512-S001-P050,2026-05-12,S001,P050,3,1171.14
SALE-20260512-S002-P001,2026-05-12,S002,P001,13,10255.18
SALE-20260512-S002-P002,2026-05-12,S002,P002,12,7789.8
SALE-20260512-S002-P003,2026-05-12,S002,P003,5,5354.35
SALE-20260512-S002-P004,2026-05-12,S002,P004,0,0.0
SALE-20260512-S002-P005,2026-05-12,S002,P005,11,4849.9
SALE-20260512-S002-P006,2026-05-12,S002,P006,4,3351.96
SALE-20260512-S002-P007,2026-05-12,S002,P007,0,0.0
SALE-20260512-S002-P008,2026-05-12,S002,P008,10,8841.5
SALE-20260512-S002-P009,2026-05-12,S002,P009,9,6805.71
SALE-20260512-S002-P010,2026-05-12,S002,P010,19,18747.3
SALE-20260512-S002-P011,2026-05-12,S002,P011,1,218.9
SALE-20260512-S002-P012,2026-05-12,S002,P012,17,3210.11
SALE-20260512-S002-P013,2026-05-12,S002,P013,4,3459.52
SALE-20260512-S002-P014,2026-05-12,S002,P014,11,4333.01
SALE-20260512-S002-P015,2026-05-12,S002,P015,5,975.6
SALE-20260512-S002-P016,2026-05-12,S002,P016,13,3434.21
SALE-20260512-S002-P017,2026-05-12,S002,P017,10,5034.9
SALE-20260512-S002-P018,2026-05-12,S002,P018,21,7721.7
SALE-20260512-S002-P019,2026-05-12,S002,P019,9,7274.43
SALE-20260512-S002-P020,2026-05-12,S002,P020,7,4508.77
SALE-20260512-S002-P021,2026-05-12,S002,P021,4,789.88
SALE-20260512-S002-P022,2026-05-12,S002,P022,7,5099.78
SALE-20260512-S002-P023,2026-05-12,S002,P023,11,8796.7
SALE-20260512-S002-P024,2026-05-12,S002,P024,8,1195.2
SALE-20260512-S002-P025,2026-05-12,S002,P025,2,1380.94
SALE-20260512-S002-P026,2026-05-12,S002,P026,15,12298.2
SALE-20260512-S002-P027,2026-05-12,S002,P027,10,5893.8
SALE-20260512-S002-P028,2026-05-12,S002,P028,3,167.01
SALE-20260512-S002-P029,2026-05-12,S002,P029,12,2821.56
SALE-20260512-S002-P030,2026-05-12,S002,P030,4,922.64
SALE-20260512-S002-P031,2026-05-12,S002,P031,17,4954.14
SALE-20260512-S002-P032,2026-05-12,S002,P032,4,2506.4
SALE-20260512-S002-P033,2026-05-12,S002,P033,14,9448.74
SALE-20260512-S002-P034,2026-05-12,S002,P034,17,2879.63
SALE-20260512-S002-P035,2026-05-12,S002,P035,14,1716.12
SALE-20260512-S002-P036,2026-05-12,S002,P036,6,1124.34
SALE-20260512-S002-P037,2026-05-12,S002,P037,19,3559.65
SALE-20260512-S002-P038,2026-05-12,S002,P038,9,3481.47
SALE-20260512-S002-P039,2026-05-12,S002,P039,1,634.1
SALE-20260512-S002-P040,2026-05-12,S002,P040,15,2415.75
SALE-20260512-S002-P041,2026-05-12,S002,P041,6,5906.34
SALE-20260512-S002-P042,2026-05-12,S002,P042,15,16027.35
SALE-20260512-S002-P043,2026-05-12,S002,P043,18,13222.08
SALE-20260512-S002-P044,2026-05-12,S002,P044,7,944.65
SALE-20260512-S002-P045,2026-05-12,S002,P045,14,6239.1
SALE-20260512-S002-P046,2026-05-12,S002,P046,12,6671.16
SALE-20260512-S002-P047,2026-05-12,S002,P047,5,4714.95
SALE-20260512-S002-P048,2026-05-12,S002,P048,8,3790.24
SALE-20260512-S002-P049,2026-05-12,S002,P049,14,8885.24
SALE-20260512-S002-P050,2026-05-12,S002,P050,5,1951.9
SALE-20260512-S003-P001,2026-05-12,S003,P001,2,1577.72
SALE-20260512-S003-P002,2026-05-12,S003,P002,2,1298.3
SALE-20260512-S003-P003,2026-05-12,S003,P003,3,3212.61
SALE-20260512-S003-P004,2026-05-12,S003,P004,2,304.3
SALE-20260512-S003-P005,2026-05-12,S003,P005,6,2645.4
SALE-20260512-S003-P006,2026-05-12,S003,P006,4,3351.96
SALE-20260512-S003-P007,2026-05-12,S003,P007,14,3598.28
SALE-20260512-S003-P008,2026-05-12,S003,P008,9,7957.35
SALE-20260512-S003-P009,2026-05-12,S003,P009,3,2268.57
SALE-20260512-S003-P010,2026-05-12,S003,P010,11,10853.7
SALE-20260512-S003-P011,2026-05-12,S003,P011,1,218.9
SALE-20260512-S003-P012,2026-05-12,S003,P012,13,2454.79
SALE-20260512-S003-P013,2026-05-12,S003,P013,5,4324.4
SALE-20260512-S003-P014,2026-05-12,S003,P014,10,3939.1
SALE-20260512-S003-P015,2026-05-12,S003,P015,0,0.0
SALE-20260512-S003-P016,2026-05-12,S003,P016,2,528.34
SALE-20260512-S003-P017,2026-05-12,S003,P017,8,4027.92
SALE-20260512-S003-P018,2026-05-12,S003,P018,18,6618.6
SALE-20260512-S003-P019,2026-05-12,S003,P019,8,6466.16
SALE-20260512-S003-P020,2026-05-12,S003,P020,7,4508.77
SALE-20260512-S003-P021,2026-05-12,S003,P021,7,1382.29
SALE-20260512-S003-P022,2026-05-12,S003,P022,5,3642.7
SALE-20260512-S003-P023,2026-05-12,S003,P023,9,7197.3
SALE-20260512-S003-P024,2026-05-12,S003,P024,4,597.6
SALE-20260512-S003-P025,2026-05-12,S003,P025,1,690.47
SALE-20260512-S003-P026,2026-05-12,S003,P026,10,8198.8
SALE-20260512-S003-P027,2026-05-12,S003,P027,5,2946.9
SALE-20260512-S003-P028,2026-05-12,S003,P028,2,111.34
SALE-20260512-S003-P029,2026-05-12,S003,P029,9,2116.17
SALE-20260512-S003-P030,2026-05-12,S003,P030,3,691.98
SALE-20260512-S003-P031,2026-05-12,S003,P031,6,1748.52
SALE-20260512-S003-P032,2026-05-12,S003,P032,3,1879.8
SALE-20260512-S003-P033,2026-05-12,S003,P033,5,3374.55
SALE-20260512-S003-P034,2026-05-12,S003,P034,5,846.95
SALE-20260512-S003-P035,2026-05-12,S003,P035,10,1225.8
SALE-20260512-S003-P036,2026-05-12,S003,P036,1,187.39
SALE-20260512-S003-P037,2026-05-12,S003,P037,11,2060.85
SALE-20260512-S003-P038,2026-05-12,S003,P038,4,1547.32
SALE-20260512-S003-P039,2026-05-12,S003,P039,1,634.1
SALE-20260512-S003-P040,2026-05-12,S003,P040,5,805.25
SALE-20260512-S003-P041,2026-05-12,S003,P041,4,3937.56
SALE-20260512-S003-P042,2026-05-12,S003,P042,10,10684.9
SALE-20260512-S003-P043,2026-05-12,S003,P043,12,8814.72
SALE-20260512-S003-P044,2026-05-12,S003,P044,7,944.65
SALE-20260512-S003-P045,2026-05-12,S003,P045,17,7576.05
SALE-20260512-S003-P046,2026-05-12,S003,P046,4,2223.72
SALE-20260512-S003-P047,2026-05-12,S003,P047,9,8486.91
SALE-20260512-S003-P048,2026-05-12,S003,P048,3,1421.34
SALE-20260512-S003-P049,2026-05-12,S003,P049,12,7615.92
SALE-20260513-S001-P001,2026-05-13,S001,P001,10,7888.6
SALE-20260513-S001-P002,2026-05-13,S001,P002,7,4544.05
SALE-20260513-S001-P003,2026-05-13,S001,P003,1,1070.87
SALE-20260513-S001-P004,2026-05-13,S001,P004,3,456.45
SALE-20260513-S001-P005,2026-05-13,S001,P005,9,3968.1
SALE-20260513-S001-P006,2026-05-13,S001,P006,1,837.99
SALE-20260513-S001-P007,2026-05-13,S001,P007,9,2313.18
SALE-20260513-S001-P008,2026-05-13,S001,P008,11,9725.65
SALE-20260513-S001-P009,2026-05-13,S001,P009,11,8318.09
SALE-20260513-S001-P010,2026-05-13,S001,P010,16,15787.2
SALE-20260513-S001-P011,2026-05-13,S001,P011,4,875.6
SALE-20260513-S001-P012,2026-05-13,S001,P012,14,2643.62
SALE-20260513-S001-P013,2026-05-13,S001,P013,5,4324.4
SALE-20260513-S001-P014,2026-05-13,S001,P014,10,3939.1
SALE-20260513-S001-P015,2026-05-13,S001,P015,3,585.36
SALE-20260513-S001-P016,2026-05-13,S001,P016,2,528.34
SALE-20260513-S001-P017,2026-05-13,S001,P017,8,4027.92
SALE-20260513-S001-P018,2026-05-13,S001,P018,12,4412.4
SALE-20260513-S001-P019,2026-05-13,S001,P019,17,13740.59
SALE-20260513-S001-P020,2026-05-13,S001,P020,3,1932.33
SALE-20260513-S001-P021,2026-05-13,S001,P021,5,987.35
SALE-20260513-S001-P022,2026-05-13,S001,P022,3,2185.62
SALE-20260513-S001-P023,2026-05-13,S001,P023,6,4798.2
SALE-20260513-S001-P024,2026-05-13,S001,P024,6,896.4
SALE-20260513-S001-P025,2026-05-13,S001,P025,0,0.0
SALE-20260513-S001-P026,2026-05-13,S001,P026,14,11478.32
SALE-20260513-S001-P027,2026-05-13,S001,P027,9,5304.42
SALE-20260513-S001-P028,2026-05-13,S001,P028,2,111.34
SALE-20260513-S001-P029,2026-05-13,S001,P029,8,1881.04
SALE-20260513-S001-P030,2026-05-13,S001,P030,1,230.66
SALE-20260513-S001-P031,2026-05-13,S001,P031,12,3497.04
SALE-20260513-S001-P032,2026-05-13,S001,P032,4,2506.4
SALE-20260513-S001-P033,2026-05-13,S001,P033,8,5399.28
SALE-20260513-S001-P034,2026-05-13,S001,P034,11,1863.29
SALE-20260513-S001-P035,2026-05-13,S001,P035,14,1716.12
SALE-20260513-S001-P036,2026-05-13,S001,P036,5,936.95
SALE-20260513-S001-P037,2026-05-13,S001,P037,17,3184.95
SALE-20260513-S001-P038,2026-05-13,S001,P038,1,386.83
SALE-20260513-S001-P039,2026-05-13,S001,P039,2,1268.2
SALE-20260513-S001-P040,2026-05-13,S001,P040,7,1127.35
SALE-20260513-S001-P041,2026-05-13,S001,P041,6,5906.34
SALE-20260513-S001-P042,2026-05-13,S001,P042,14,14958.86
SALE-20260513-S001-P043,2026-05-13,S001,P043,10,7345.6
SALE-20260513-S001-P044,2026-05-13,S001,P044,7,944.65
SALE-20260513-S001-P045,2026-05-13,S001,P045,17,7576.05
SALE-20260513-S001-P046,2026-05-13,S001,P046,8,4447.44
SALE-20260513-S001-P047,2026-05-13,S001,P047,6,5657.94
SALE-20260513-S001-P048,2026-05-13,S001,P048,4,1895.12
SALE-20260513-S001-P049,2026-05-13,S001,P049,13,8250.58
SALE-20260513-S001-P050,2026-05-13,S001,P050,1,390.38
SALE-20260513-S002-P001,2026-05-13,S002,P001,11,8677.46
SALE-20260513-S002-P002,2026-05-13,S002,P002,11,7140.65
SALE-20260513-S002-P003,2026-05-13,S002,P003,3,3212.61
SALE-20260513-S002-P004,2026-05-13,S002,P004,0,0.0
SALE-20260513-S002-P005,2026-05-13,S002,P005,6,2645.4
SALE-20260513-S002-P006,2026-05-13,S002,P006,3,2513.97
SALE-20260513-S002-P007,2026-05-13,S002,P007,0,0.0
SALE-20260513-S002-P008,2026-05-13,S002,P008,8,7073.2
SALE-20260513-S002-P009,2026-05-13,S002,P009,9,6805.71
SALE-20260513-S002-P010,2026-05-13,S002,P010,12,11840.4
SALE-20260513-S002-P011,2026-05-13,S002,P011,1,218.9
SALE-20260513-S002-P012,2026-05-13,S002,P012,19,3587.77
SALE-20260513-S002-P013,2026-05-13,S002,P013,10,8648.8
SALE-20260513-S002-P014,2026-05-13,S002,P014,12,4726.92
SALE-20260513-S002-P015,2026-05-13,S002,P015,2,390.24
SALE-20260513-S002-P016,2026-05-13,S002,P016,3,792.51
SALE-20260513-S002-P017,2026-05-13,S002,P017,8,4027.92
SALE-20260513-S002-P018,2026-05-13,S002,P018,12,4412.4
SALE-20260513-S002-P019,2026-05-13,S002,P019,14,11315.78
SALE-20260513-S002-P020,2026-05-13,S002,P020,7,4508.77
SALE-20260513-S002-P021,2026-05-13,S002,P021,7,1382.29
SALE-20260513-S002-P022,2026-05-13,S002,P022,8,5828.32
SALE-20260513-S002-P023,2026-05-13,S002,P023,10,7997.0
SALE-20260513-S002-P024,2026-05-13,S002,P024,7,1045.8
